doc_uri,Aaron Keith III,Aaron Mills,Abigail Wong,Adam Ramirez,Adam Rogers,Adam Williams,Albert Paul,Alexis Levy,Alicia Garcia,Alicia Wiley,Alison Perry,Alyssa Burgess MD,Amy Dickerson,Amy Morris,Amy Rodriguez,Andrea Cochran,Andrea Smith,Andrea Tucker,Annette Green,Ashley Mcguire,Brian Hill,Brittany Anderson,Caitlin Washington,Calvin Estrada,Casey Perry,Charles Martin,Cindy Jones,Craig Leon,Cynthia Roach,Daniel Jones,Denise Reynolds,Dr. Ronald Thomas,Drew Williams,Eddie Reid,Emily Smith,Eric Moon,Erik Santana,Fernando Hinton,Hannah Galvan,James Fowler,James Johnson,Jason Moreno,Jeanette Bishop MD,Jennifer Oconnor,Jeremy Campbell,Jeremy Williamson,Jesse Richardson,Jon Lewis,Julie Bullock,Kaitlyn Leon,Karen Perez,Kathleen Valencia,Katrina Case MD,Kelly Smith,Kevin Sims,Kirk Gordon,Lauren Rogers,Linda Torres,Lisa Price,Lucas Boone,Mark Russell,Mary Rodriguez,Megan Chapman,Michael Green,Michelle Sellers,Mr. Tracy Aguilar,Mrs. Kayla Hill DDS,Ms. Tracy Cruz,Nancy Hughes,Nicholas Navarro,Nicholas Smith,Nicole Gay,Pamela Stone,Rachel Smith,Rita Perez,Ryan Wolfe,Sally Morgan,Samuel Hall,Sandra Smith,Scott Greene,Shannon Parrish,Stephanie Anderson,Stephanie Cox,Steven Martinez,Steven Russell,Summer Davis,Teresa Acosta,Teresa Bowman,Terry Lane,Terry Myers,Tina Fisher,Tonya Long,Travis Montgomery,Travis Montoya,Veronica Jackson,Veronica Walker,Victoria Perez,William Carpenter,William Vaughn,Zachary Miles
https://chandler.org/categories/app/about/,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,-1.0,1.0,,-1.0,,,,,,,,,,,-1.0,1.0,,-1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,
http://www.mills.com/,,,,,,,,,,,,,,,,-1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,-1.0,,1.0,,,,,,,,,1.0,,,,,-1.0,,,,,-1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,-1.0,
http://green.info/wp-content/home/,,,,,,,,1.0,,,,,,,,,,,,,-1.0,1.0,,,,,,,,,,,,,,,,-1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,
https://www.short.com/main/,,1.0,,,1.0,,,,,,,1.0,1.0,-1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,-1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,1.0,
https://mejia.com/,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0
https://www.velez.com/list/categories/app/author.jsp,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,
https://white.com/register.html,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,-1.0,,,,,,,1.0,,,,-1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,-1.0,
https://www.brock.com/faq.php,-1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-1.0,,,,,,,,1.0,,1.0,,1.0,,,,-1.0,,,,,,,,-1.0,1.0,,-1.0,,,,,,,,,,1.0,1.0,-1.0,,,,,
http://www.fisher.com/index/,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,-1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,-1.0,,,
http://ramirez.com/wp-content/posts/index/,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,-1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,-1.0,,,,,,,,1.0,1.0,1.0,,-1.0,,,1.0,1.0,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,
https://nguyen.org/register/,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,-1.0,,,,,,,,1.0,,1.0,,-1.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,-1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,
https://nelson.com/,,,,,,,,,,,,-1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,1.0,
http://hicks-perez.net/list/wp-content/search/faq.htm,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,-1.0,,,,,1.0,,,,1.0,,1.0,-1.0,,,,,,,,1.0,,,,,,,,,1.0
https://www.schmidt-guzman.org/homepage/,,,,1.0,,-1.0,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,-1.0,,,
https://watkins-smith.com/search/blog/explore/about.php,,,1.0,,,,,,,,,,,,,,,,,,-1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,-1.0,,1.0,1.0,,,,,,,1.0,,-1.0,-1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,-1.0,,-1.0,,,,,1.0,,,,,
https://www.morris-phillips.com/tags/explore/register/,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
http://caldwell.com/app/posts/posts/login/,,,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,1.0,-1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,-1.0,,,,,,,,1.0,
http://www.stephenson.com/list/post.php,,,,,,,1.0,,,,,,,,,-1.0,,1.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,-1.0,
https://www.newton-stewart.org/tag/tag/category/post.asp,,,,,,,,,,,,1.0,-1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,-1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,1.0,-1.0,,,,,,,,,,,,,,,-1.0,,,,1.0,,,,,,,,,
http://www.orr.com/posts/wp-content/search/,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,-1.0,,,,,,,,-1.0
http://www.black-wilson.com/,,,,,,,,,,,,,,,1.0,,,,-1.0,1.0,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,-1.0,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,
http://www.anderson.com/search.htm,1.0,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
http://www.matthews.org/app/tag/wp-content/register/,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,-1.0,,,,,,-1.0,1.0
http://www.foster.com/homepage.html,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,-1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,-1.0,,,1.0,-1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,
https://www.grant-haynes.net/,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,-1.0,,,,,,,,,-1.0,,1.0,,,,,
http://gardner.com/homepage/,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,-1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,-1.0,,,,,1.0,,,,,,,,,,,,,,-1.0,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,,-1.0,,,,,,1.0,,,,,,,,
http://www.hernandez.biz/,,,1.0,,,,,,,,,,,,,,,,,1.0,-1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,-1.0,1.0,,1.0,,,,1.0,1.0,,,,-1.0,,,1.0,,1.0,,,,,1.0,,-1.0,,,,,,,,1.0,,,,,,,,-1.0
https://watson.com/faq/,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,-1.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,-1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,-1.0,,,,,,,,,1.0,,,
https://www.harrington.com/main/list/list/register/,,,,,,,,-1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,1.0,-1.0
https://www.mack.org/home.php,,,,,,,,-1.0,1.0,,,,,,,-1.0,,,,,,-1.0,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,-1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,-1.0,1.0,,1.0,,,,,,-1.0,,,,,,
https://james.biz/tag/login/,,1.0,,,,,,1.0,1.0,,,,1.0,,,,-1.0,,,,1.0,,,,,-1.0,,,,1.0,,,,,1.0,,,-1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,
http://www.gordon.info/app/tags/category.asp,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,-1.0,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,
https://www.bowen-thomas.com/app/search/search.php,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,-1.0,,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,-1.0,,,,,,1.0
https://www.mann.com/category.html,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,-1.0,1.0,1.0,,1.0,,,1.0,1.0,-1.0,,,,,,1.0,-1.0,,,1.0,,1.0,,,,,1.0,,-1.0,,,1.0,,,,,-1.0
http://www.burke.com/list/about/,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,-1.0,,1.0,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,-1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,
https://davis.com/explore/categories/post/,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,-1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,-1.0,,,,,,1.0,1.0,,,
https://pham-jenkins.info/main/app/app/index.html,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,-1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0
http://ryan.net/tag/home/,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,-1.0,,,,1.0,,,1.0,,,1.0,,-1.0,,,,,,,,
https://www.moreno.info/author.php,,1.0,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,1.0,,,,1.0,-1.0,-1.0,-1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,-1.0,1.0,1.0,,,,,1.0,,,1.0,,,,-1.0,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,
http://www.ramirez-yang.com/home.jsp,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,-1.0,1.0,,1.0,1.0,,,1.0,,,,,,-1.0,,,1.0,,,,,-1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,-1.0,,-1.0,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,
https://andrade.info/categories/app/list/category/,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,-1.0,,,,,,,,,1.0,,1.0,-1.0,,,,,,1.0,,,1.0,,-1.0,,1.0,,,
https://www.mcdonald-white.com/posts/tags/terms/,,1.0,1.0,-1.0,,,1.0,,,1.0,,-1.0,1.0,,,-1.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,
http://www.bailey.biz/,,,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,-1.0,,-1.0,,1.0,,1.0,-1.0,,,,,,1.0,
http://www.martin-harris.org/main/,,,,1.0,,,,,-1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,-1.0,,,,,,,,,,,,,,,-1.0,,,,,,1.0,,-1.0,,,,,,,,,,,1.0,,-1.0,-1.0,-1.0,,1.0,
https://www.riley.com/explore/posts/homepage/,,,,,,,,-1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,-1.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,-1.0
http://cook.info/index/,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,,,,,,1.0,,1.0,,,,-1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,
https://graham-salazar.net/,,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,-1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,-1.0,,,,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,,,
http://zimmerman.com/,,,,1.0,-1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,1.0,,,,,,1.0,,-1.0,1.0,,,,1.0,1.0,,-1.0,1.0,,,,,,-1.0,,,1.0,,,,1.0,,-1.0,-1.0,,,,-1.0
https://garcia.com/,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,-1.0,,,,,,,1.0,,,,,,,1.0,,,-1.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,-1.0,1.0,,1.0,-1.0,1.0,,,,,,,1.0
http://williams.com/about.php,,,,1.0,,,,,1.0,-1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,
http://woodward-wilson.com/,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,-1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,-1.0,,,,1.0,,1.0,,,,,
http://www.alexander.org/,,,,,1.0,-1.0,,,1.0,,,,-1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,-1.0,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,-1.0,,,,,-1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
http://www.vargas.biz/,,-1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,-1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,-1.0,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,-1.0,1.0,,,-1.0,-1.0,,-1.0,
https://jimenez.net/homepage/,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,-1.0,1.0,,,,,,,,,,1.0,,,,,-1.0,,,,,,,,,,,,,,,,,,-1.0,1.0,,,,-1.0,1.0,1.0
http://williams.net/search/,1.0,1.0,,,,,,,,,1.0,,,,,-1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,
https://www.harvey.info/author/,,,,,,,,,,,,-1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,-1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,1.0
http://www.kramer.biz/wp-content/category/post/,,,,,,,1.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,-1.0,,,,,,,,,,,1.0,,,,,
http://perry.com/,-1.0,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,-1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,-1.0,,1.0,,,,,,-1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
http://www.chambers.info/tags/explore/posts/category/,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,-1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,-1.0,,1.0,1.0,,1.0,-1.0,,,,,,1.0,,,,-1.0,,1.0,
http://www.peterson-solomon.com/,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,-1.0,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,
http://www.holden.com/posts/main/category/author.html,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,-1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
https://floyd.com/login/,,,,,,,,,,,-1.0,,,1.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,-1.0
https://www.norton.com/,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,-1.0,-1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,-1.0,,,1.0,,,,,
http://www.wilson.net/category/explore/categories/author.php,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,-1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,-1.0,-1.0,1.0,,,,,,,-1.0,1.0,,,,
https://rodriguez.com/explore/category/,,1.0,,,,1.0,,-1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,-1.0,,1.0,,,-1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,-1.0,,,,,,,,,,,,,,,,-1.0,,,,,,,,1.0,,-1.0,,
http://evans.com/,1.0,,,,,,1.0,,,,1.0,-1.0,,,,,,,,,-1.0,,,,,,,1.0,,1.0,,,,,,,-1.0,,,,,1.0,,,,,,,-1.0,,,,,,,1.0,1.0,,,,-1.0,1.0,1.0,,1.0,,,,1.0,,,-1.0,-1.0,,,,,,,1.0,,,,-1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,
http://pittman-carter.com/app/search/list/about/,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,-1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,-1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,
http://www.bell.net/author/,,1.0,,,,-1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,-1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,1.0,-1.0,,,1.0
http://www.chen.com/,,1.0,,,,,,,,,,,,,,-1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,-1.0,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,-1.0
http://www.mata.com/register/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,-1.0,1.0,,,,,,,1.0
http://odom.com/explore/blog/explore/search/,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,-1.0,,,,
https://fischer-pham.com/categories/tag/register.html,,,,,,,,-1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,-1.0,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,-1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
https://www.powell.com/app/author/,,1.0,,,,,,1.0,,,1.0,,1.0,,,,-1.0,,,,,,1.0,,-1.0,,,,1.0,,,,,,,,-1.0,,,,,-1.0,,,,-1.0,1.0,,,,1.0,,,,,,,,,,,,,-1.0,,,,1.0,1.0,-1.0,,,,,,-1.0,,,,1.0,,,1.0,,,,,,,,,,,,,-1.0,,,,
https://walker.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,-1.0,,,,1.0,1.0,,,,-1.0,,1.0,,-1.0,,,,1.0,,,,
http://www.brown.com/,,,,,,,,1.0,,,,1.0,,,,-1.0,,1.0,,,,,,,,,,,-1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,-1.0,
http://harris.com/posts/homepage/,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,
http://www.nicholson.net/category/blog/homepage/,,,,,-1.0,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,-1.0,,1.0,,,,,,,,,1.0,,,-1.0,
