doc_uri,Aaron Keith III,Aaron Mills,Abigail Wong,Adam Ramirez,Adam Rogers,Adam Williams,Albert Paul,Alexis Levy,Alicia Garcia,Alicia Wiley,Alison Perry,Alyssa Burgess MD,Amy Dickerson,Amy Morris,Amy Rodriguez,Andrea Cochran,Andrea Smith,Andrea Tucker,Annette Green,Ashley Mcguire,Brian Hill,Brittany Anderson,Caitlin Washington,Calvin Estrada,Casey Perry,Charles Martin,Cindy Jones,Craig Leon,Cynthia Roach,Daniel Jones,Denise Reynolds,Dr. Ronald Thomas,Drew Williams,Eddie Reid,Emily Smith,Eric Moon,Erik Santana,Fernando Hinton,Hannah Galvan,James Fowler,James Johnson,Jason Moreno,Jeanette Bishop MD,Jennifer Oconnor,Jeremy Campbell,Jeremy Williamson,Jesse Richardson,Jon Lewis,Julie Bullock,Kaitlyn Leon,Karen Perez,Kathleen Valencia,Katrina Case MD,Kelly Smith,Kevin Sims,Kirk Gordon,Lauren Rogers,Linda Torres,Lisa Price,Lucas Boone,Mark Russell,Mary Rodriguez,Megan Chapman,Michael Green,Michelle Sellers,Mr. Tracy Aguilar,Mrs. Kayla Hill DDS,Ms. Tracy Cruz,Nancy Hughes,Nicholas Navarro,Nicholas Smith,Nicole Gay,Pamela Stone,Rachel Smith,Rita Perez,Ryan Wolfe,Sally Morgan,Samuel Hall,Sandra Smith,Scott Greene,Shannon Parrish,Stephanie Anderson,Stephanie Cox,Steven Martinez,Steven Russell,Summer Davis,Teresa Acosta,Teresa Bowman,Terry Lane,Terry Myers,Tina Fisher,Tonya Long,Travis Montgomery,Travis Montoya,Veronica Jackson,Veronica Walker,Victoria Perez,William Carpenter,William Vaughn,Zachary Miles
https://davis.com/explore/categories/post/,0.0,5.0,,,4.0,,4.0,3.0,4.0,1.0,5.0,,1.0,4.0,4.0,0.0,,4.0,,3.0,,,,,3.0,,1.0,4.0,,2.0,4.0,,5.0,2.0,,4.0,2.0,,,,4.0,,2.0,,,1.0,5.0,2.0,,,,1.0,4.0,5.0,2.0,,5.0,0.0,0.0,,,,0.0,,,2.0,1.0,5.0,1.0,3.0,3.0,,2.0,1.0,2.0,3.0,2.0,2.0,,2.0,1.0,0.0,0.0,3.0,1.0,0.0,,3.0,,1.0,,,3.0,3.0,3.0,0.0,2.0,,2.0,0.0
https://pham-jenkins.info/main/app/app/index.html,0.0,1.0,,,,4.0,0.0,0.0,0.0,4.0,0.0,,2.0,3.0,5.0,0.0,,4.0,4.0,2.0,3.0,,4.0,,1.0,1.0,,1.0,,0.0,3.0,,,2.0,,,0.0,0.0,3.0,,2.0,,3.0,0.0,,0.0,,4.0,,0.0,4.0,4.0,3.0,,5.0,,5.0,4.0,2.0,5.0,3.0,,,1.0,4.0,3.0,,1.0,3.0,5.0,,,4.0,2.0,2.0,4.0,2.0,,0.0,,1.0,3.0,,0.0,0.0,0.0,5.0,5.0,1.0,0.0,,3.0,3.0,,4.0,2.0,2.0,,0.0,2.0
http://ryan.net/tag/home/,0.0,4.0,,2.0,2.0,,5.0,0.0,,1.0,3.0,,,,2.0,3.0,0.0,1.0,,,1.0,1.0,2.0,5.0,3.0,,,4.0,3.0,4.0,0.0,2.0,3.0,3.0,,4.0,3.0,,1.0,,,0.0,5.0,4.0,4.0,3.0,0.0,0.0,,2.0,2.0,0.0,0.0,,1.0,,,1.0,2.0,3.0,1.0,,4.0,0.0,3.0,,3.0,,2.0,0.0,0.0,,,5.0,5.0,,,,,2.0,,3.0,,0.0,,,,,2.0,4.0,,5.0,4.0,0.0,2.0,,5.0,5.0,,
https://www.moreno.info/author.php,2.0,,3.0,0.0,,4.0,1.0,3.0,3.0,2.0,,,5.0,,4.0,0.0,,0.0,,,4.0,,5.0,5.0,4.0,2.0,4.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,4.0,3.0,2.0,,1.0,0.0,,4.0,0.0,,4.0,4.0,4.0,,,2.0,,,4.0,,,3.0,1.0,3.0,,1.0,5.0,4.0,,4.0,4.0,2.0,2.0,,,,,1.0,2.0,5.0,,1.0,1.0,5.0,4.0,5.0,,2.0,3.0,,5.0,3.0,1.0,,,,,1.0,4.0,3.0,1.0,1.0,5.0,3.0
http://www.ramirez-yang.com/home.jsp,2.0,,3.0,,,,1.0,2.0,4.0,4.0,5.0,,1.0,0.0,1.0,0.0,,5.0,,1.0,0.0,2.0,,,3.0,,,2.0,,2.0,3.0,4.0,4.0,2.0,1.0,,2.0,,1.0,,2.0,,,2.0,4.0,0.0,1.0,,5.0,,,0.0,0.0,2.0,2.0,5.0,5.0,4.0,2.0,0.0,0.0,5.0,0.0,4.0,1.0,1.0,4.0,,2.0,1.0,1.0,,5.0,2.0,2.0,3.0,2.0,3.0,,5.0,4.0,4.0,,5.0,4.0,3.0,,3.0,0.0,4.0,,5.0,1.0,3.0,1.0,5.0,5.0,5.0,3.0,0.0
https://andrade.info/categories/app/list/category/,3.0,,2.0,,,0.0,4.0,3.0,0.0,0.0,2.0,4.0,,1.0,5.0,1.0,,4.0,1.0,1.0,0.0,,1.0,1.0,4.0,0.0,,4.0,3.0,3.0,1.0,5.0,3.0,2.0,0.0,,1.0,3.0,,,3.0,,1.0,,,0.0,4.0,0.0,4.0,4.0,,4.0,4.0,0.0,4.0,0.0,4.0,5.0,3.0,0.0,,3.0,5.0,4.0,,0.0,4.0,,2.0,5.0,1.0,,3.0,5.0,1.0,0.0,2.0,1.0,4.0,,,5.0,,5.0,,3.0,0.0,4.0,0.0,4.0,5.0,,,4.0,,5.0,4.0,0.0,0.0,4.0
https://www.mcdonald-white.com/posts/tags/terms/,3.0,5.0,,,4.0,,0.0,4.0,3.0,0.0,0.0,,,,5.0,3.0,,3.0,,,,0.0,5.0,0.0,4.0,2.0,,0.0,5.0,2.0,0.0,0.0,2.0,0.0,,,4.0,0.0,,,4.0,0.0,4.0,,,,4.0,2.0,,5.0,,4.0,1.0,0.0,5.0,4.0,,2.0,1.0,5.0,5.0,,3.0,5.0,,4.0,,1.0,5.0,,0.0,3.0,,5.0,0.0,4.0,1.0,5.0,5.0,1.0,1.0,3.0,,3.0,,,,,1.0,5.0,,,,,4.0,,4.0,2.0,3.0,4.0
http://www.bailey.biz/,3.0,5.0,0.0,,,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,3.0,4.0,,1.0,0.0,,,1.0,2.0,,0.0,,0.0,5.0,4.0,,,,3.0,5.0,4.0,,4.0,,,4.0,4.0,,5.0,0.0,2.0,4.0,0.0,,1.0,,1.0,0.0,2.0,,2.0,1.0,1.0,1.0,,2.0,2.0,,3.0,,5.0,1.0,2.0,0.0,,4.0,5.0,,4.0,,1.0,,,,0.0,,2.0,,,,2.0,0.0,5.0,4.0,5.0,2.0,0.0,,,4.0,3.0,1.0,1.0
http://www.martin-harris.org/main/,,1.0,1.0,,2.0,0.0,5.0,5.0,5.0,4.0,,,0.0,0.0,4.0,3.0,,0.0,5.0,0.0,0.0,1.0,,5.0,1.0,5.0,3.0,1.0,1.0,4.0,,3.0,0.0,5.0,,,2.0,,,2.0,0.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,2.0,,0.0,1.0,0.0,2.0,2.0,,4.0,1.0,5.0,,,0.0,5.0,,3.0,3.0,,1.0,,2.0,5.0,,4.0,3.0,4.0,1.0,0.0,4.0,,,,,0.0,,,,2.0,0.0,3.0,,0.0,,0.0,1.0,3.0,,1.0,3.0,
https://www.riley.com/explore/posts/homepage/,1.0,,,0.0,3.0,,,5.0,,5.0,0.0,,0.0,,3.0,3.0,2.0,0.0,,0.0,,1.0,,2.0,3.0,,1.0,4.0,0.0,2.0,5.0,5.0,5.0,5.0,,,3.0,5.0,5.0,4.0,,,1.0,1.0,,3.0,2.0,3.0,5.0,0.0,,,1.0,0.0,2.0,0.0,5.0,3.0,4.0,0.0,1.0,,4.0,5.0,,0.0,,2.0,4.0,1.0,3.0,,3.0,0.0,,2.0,3.0,0.0,3.0,,,0.0,,1.0,,,5.0,1.0,3.0,2.0,,,1.0,,,,,,5.0,4.0
http://cook.info/index/,0.0,,5.0,4.0,5.0,5.0,0.0,2.0,4.0,4.0,4.0,,1.0,1.0,4.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,5.0,4.0,2.0,,,2.0,3.0,2.0,0.0,5.0,,4.0,,,3.0,2.0,,5.0,0.0,,5.0,,,5.0,5.0,5.0,0.0,,0.0,2.0,2.0,,4.0,3.0,,,1.0,2.0,,,0.0,3.0,,,3.0,,4.0,,1.0,,,5.0,,,0.0,,,,,0.0,,3.0,3.0,3.0,3.0,5.0,5.0,3.0,,,,,2.0,2.0,,,1.0,1.0
https://graham-salazar.net/,2.0,3.0,3.0,,,0.0,5.0,0.0,,3.0,2.0,0.0,2.0,,,5.0,,4.0,2.0,5.0,,5.0,4.0,,3.0,,2.0,5.0,4.0,0.0,3.0,5.0,5.0,,,3.0,3.0,3.0,,3.0,4.0,3.0,4.0,5.0,,1.0,2.0,2.0,4.0,5.0,1.0,5.0,,1.0,3.0,,0.0,,1.0,1.0,2.0,,3.0,5.0,3.0,,,,4.0,3.0,4.0,,,2.0,4.0,0.0,5.0,5.0,,,5.0,3.0,,3.0,2.0,,,5.0,3.0,3.0,,1.0,,2.0,0.0,,2.0,1.0,1.0,0.0
http://zimmerman.com/,0.0,,0.0,,0.0,3.0,1.0,4.0,3.0,3.0,,1.0,3.0,,0.0,0.0,,0.0,1.0,1.0,1.0,5.0,,,5.0,,3.0,5.0,2.0,1.0,,0.0,,1.0,2.0,2.0,3.0,,,0.0,0.0,2.0,4.0,5.0,,1.0,2.0,1.0,1.0,2.0,,2.0,,1.0,3.0,4.0,,5.0,1.0,5.0,,,1.0,5.0,,,2.0,0.0,3.0,5.0,3.0,1.0,5.0,2.0,4.0,1.0,0.0,5.0,2.0,,,2.0,,0.0,,3.0,,5.0,0.0,5.0,,,,3.0,,,4.0,3.0,2.0,4.0
https://garcia.com/,,4.0,3.0,,,,0.0,1.0,3.0,1.0,4.0,,,2.0,0.0,4.0,,5.0,3.0,0.0,,,,,0.0,4.0,4.0,2.0,2.0,,3.0,4.0,,5.0,,,,,0.0,,,,0.0,,0.0,5.0,1.0,,,4.0,5.0,3.0,,2.0,3.0,3.0,4.0,3.0,5.0,0.0,,,0.0,2.0,5.0,0.0,,0.0,2.0,3.0,0.0,,,4.0,,0.0,5.0,1.0,0.0,0.0,,1.0,1.0,1.0,3.0,,1.0,,5.0,0.0,,,1.0,,4.0,,5.0,4.0,4.0,3.0
http://williams.com/about.php,,,5.0,,,,3.0,5.0,,4.0,3.0,,5.0,,3.0,0.0,,3.0,,3.0,3.0,,4.0,4.0,5.0,,,3.0,5.0,,0.0,3.0,5.0,5.0,5.0,5.0,3.0,,3.0,1.0,5.0,,2.0,,,2.0,3.0,0.0,4.0,0.0,,3.0,,3.0,0.0,5.0,4.0,2.0,1.0,,3.0,2.0,5.0,2.0,,,,,1.0,,5.0,2.0,2.0,5.0,1.0,,1.0,,,,1.0,5.0,4.0,0.0,,,4.0,5.0,3.0,,,,,5.0,,5.0,1.0,,1.0,3.0
http://woodward-wilson.com/,0.0,3.0,,,,2.0,4.0,0.0,3.0,3.0,5.0,,1.0,,0.0,0.0,,0.0,,3.0,,3.0,5.0,,,1.0,,5.0,5.0,0.0,3.0,0.0,,4.0,5.0,,4.0,5.0,,,0.0,,0.0,4.0,,0.0,5.0,1.0,,3.0,,2.0,,5.0,5.0,1.0,3.0,2.0,,4.0,,,3.0,1.0,1.0,5.0,0.0,3.0,4.0,2.0,3.0,,,5.0,,1.0,5.0,3.0,,5.0,2.0,1.0,,5.0,,1.0,,0.0,0.0,2.0,,4.0,,3.0,,0.0,3.0,0.0,4.0,1.0
http://www.alexander.org/,1.0,4.0,,1.0,0.0,,2.0,0.0,1.0,0.0,,,,4.0,4.0,1.0,,1.0,2.0,0.0,,2.0,3.0,2.0,4.0,,,5.0,5.0,5.0,0.0,1.0,5.0,3.0,,0.0,3.0,1.0,,,0.0,,3.0,,,3.0,3.0,,,0.0,,5.0,,3.0,1.0,0.0,,0.0,1.0,0.0,,,5.0,5.0,4.0,,3.0,,4.0,2.0,3.0,3.0,,0.0,1.0,3.0,1.0,5.0,,3.0,3.0,5.0,,1.0,2.0,,2.0,1.0,3.0,3.0,2.0,,3.0,,3.0,2.0,4.0,4.0,2.0,1.0
http://www.vargas.biz/,,,2.0,1.0,0.0,4.0,2.0,1.0,3.0,2.0,,4.0,,,3.0,2.0,,5.0,,4.0,4.0,5.0,5.0,1.0,4.0,5.0,4.0,3.0,2.0,4.0,1.0,1.0,,1.0,,0.0,0.0,0.0,,3.0,,3.0,0.0,1.0,,1.0,4.0,2.0,5.0,5.0,5.0,0.0,4.0,2.0,0.0,2.0,1.0,4.0,2.0,0.0,4.0,2.0,4.0,,,4.0,,,2.0,2.0,5.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,,0.0,1.0,4.0,4.0,,4.0,,0.0,4.0,5.0,5.0,4.0,,3.0,4.0,,,5.0,0.0,4.0
https://jimenez.net/homepage/,,1.0,5.0,,,1.0,2.0,2.0,3.0,4.0,2.0,,,,4.0,1.0,,4.0,,3.0,5.0,,,2.0,3.0,1.0,,4.0,1.0,4.0,4.0,1.0,,4.0,,,2.0,3.0,,,2.0,,0.0,1.0,,3.0,,,,2.0,4.0,1.0,,1.0,1.0,0.0,5.0,1.0,3.0,4.0,4.0,,0.0,5.0,4.0,2.0,,,0.0,4.0,2.0,,0.0,2.0,,2.0,4.0,,3.0,3.0,0.0,5.0,,2.0,4.0,1.0,4.0,,5.0,2.0,0.0,2.0,,,1.0,4.0,1.0,0.0,0.0,3.0
http://williams.net/search/,0.0,2.0,0.0,2.0,4.0,3.0,3.0,3.0,0.0,4.0,,1.0,,5.0,3.0,,,3.0,2.0,1.0,,,2.0,,1.0,,,2.0,0.0,,2.0,1.0,,0.0,,,1.0,0.0,4.0,5.0,,2.0,0.0,,5.0,0.0,4.0,1.0,5.0,,,3.0,,3.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,,2.0,3.0,1.0,1.0,1.0,3.0,5.0,5.0,0.0,,,2.0,4.0,1.0,,,,2.0,5.0,4.0,,3.0,1.0,0.0,1.0,0.0,5.0,1.0,,,,,,0.0,0.0,,,0.0
https://www.harvey.info/author/,4.0,2.0,4.0,,,,4.0,4.0,5.0,4.0,,5.0,5.0,,5.0,4.0,,,,,,,3.0,4.0,1.0,,3.0,2.0,,2.0,5.0,4.0,,,,,,,,5.0,3.0,,,,,3.0,3.0,0.0,,2.0,0.0,3.0,4.0,5.0,3.0,,5.0,3.0,1.0,4.0,2.0,,,5.0,4.0,3.0,2.0,,4.0,,,,3.0,1.0,5.0,3.0,3.0,,,1.0,4.0,5.0,,0.0,,,0.0,5.0,1.0,2.0,5.0,4.0,3.0,2.0,0.0,4.0,4.0,4.0,5.0,4.0
http://www.kramer.biz/wp-content/category/post/,3.0,0.0,1.0,1.0,1.0,,4.0,2.0,,3.0,0.0,3.0,0.0,,1.0,3.0,,4.0,2.0,,,1.0,,,2.0,,3.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,,4.0,4.0,0.0,0.0,1.0,0.0,5.0,2.0,,3.0,,1.0,5.0,,,0.0,3.0,1.0,2.0,2.0,3.0,4.0,0.0,3.0,,,2.0,0.0,,,0.0,5.0,5.0,,0.0,,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,5.0,3.0,2.0,1.0,,3.0,1.0,4.0,2.0,5.0,,,,,2.0,,,3.0,0.0,2.0
http://perry.com/,5.0,3.0,5.0,1.0,2.0,4.0,3.0,3.0,,0.0,3.0,,,3.0,3.0,3.0,,2.0,4.0,,5.0,,1.0,,4.0,4.0,,0.0,,1.0,0.0,0.0,1.0,4.0,,1.0,5.0,4.0,,,3.0,,0.0,,5.0,2.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,,2.0,,,0.0,0.0,0.0,4.0,,4.0,3.0,,,4.0,5.0,3.0,0.0,5.0,4.0,1.0,4.0,5.0,5.0,3.0,,,,3.0,3.0,3.0,4.0,,,1.0,5.0,3.0,2.0,0.0,2.0,,,3.0,,,,5.0,0.0
http://www.chambers.info/tags/explore/posts/category/,5.0,3.0,,,4.0,0.0,5.0,3.0,4.0,,4.0,,0.0,0.0,,4.0,4.0,,4.0,1.0,5.0,5.0,1.0,,1.0,,,5.0,,0.0,3.0,0.0,4.0,3.0,0.0,5.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,5.0,,0.0,4.0,1.0,2.0,1.0,,1.0,,5.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,,2.0,0.0,5.0,2.0,,,0.0,3.0,2.0,,,2.0,,4.0,1.0,,4.0,1.0,,5.0,0.0,3.0,,0.0,2.0,2.0,1.0,3.0,2.0,0.0,,0.0,2.0,,5.0,3.0,2.0,0.0
http://www.peterson-solomon.com/,3.0,2.0,5.0,,4.0,3.0,2.0,5.0,3.0,3.0,2.0,,4.0,1.0,4.0,1.0,,,4.0,3.0,,,,,5.0,0.0,4.0,3.0,2.0,5.0,5.0,5.0,,2.0,5.0,,4.0,,,3.0,,,5.0,,,5.0,4.0,,0.0,,,,,5.0,1.0,,0.0,0.0,0.0,3.0,3.0,,,3.0,,1.0,,1.0,5.0,4.0,1.0,,1.0,3.0,2.0,4.0,4.0,3.0,1.0,,,2.0,,2.0,,3.0,5.0,3.0,1.0,3.0,,1.0,5.0,2.0,3.0,,3.0,0.0,0.0,5.0
http://www.holden.com/posts/main/category/author.html,,,3.0,,2.0,,5.0,1.0,4.0,4.0,4.0,1.0,,3.0,,1.0,3.0,0.0,1.0,,5.0,,,1.0,5.0,,,1.0,,1.0,4.0,5.0,,,,5.0,0.0,0.0,3.0,,0.0,2.0,0.0,,,4.0,4.0,2.0,3.0,5.0,4.0,5.0,,1.0,4.0,1.0,2.0,3.0,1.0,5.0,3.0,0.0,3.0,0.0,,0.0,,4.0,3.0,,3.0,,,4.0,3.0,3.0,,,3.0,3.0,,,4.0,3.0,,,5.0,1.0,0.0,2.0,5.0,5.0,,1.0,0.0,0.0,,4.0,5.0,3.0
https://floyd.com/login/,,,0.0,,1.0,4.0,5.0,2.0,4.0,2.0,,3.0,,,5.0,2.0,,3.0,0.0,,2.0,,0.0,5.0,4.0,,1.0,2.0,1.0,4.0,0.0,1.0,3.0,2.0,4.0,3.0,5.0,,,3.0,,,,,,0.0,4.0,0.0,,,,4.0,0.0,5.0,1.0,,4.0,4.0,5.0,0.0,5.0,3.0,,3.0,0.0,3.0,,,1.0,4.0,4.0,3.0,,0.0,1.0,4.0,,0.0,1.0,,3.0,4.0,,0.0,,1.0,1.0,3.0,3.0,0.0,,,2.0,,4.0,0.0,4.0,4.0,3.0,
https://www.norton.com/,5.0,3.0,0.0,0.0,,1.0,3.0,5.0,5.0,2.0,,,,,2.0,0.0,3.0,4.0,,,4.0,,2.0,,2.0,2.0,3.0,5.0,4.0,5.0,4.0,0.0,0.0,3.0,0.0,,5.0,4.0,,,,1.0,0.0,,,1.0,1.0,2.0,5.0,,,0.0,5.0,0.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,,2.0,4.0,,,1.0,,3.0,,5.0,,2.0,2.0,,3.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,,,0.0,4.0,2.0,4.0,,,1.0,,0.0,5.0,4.0,,5.0,5.0
http://www.wilson.net/category/explore/categories/author.php,,,,,4.0,3.0,,2.0,0.0,4.0,,2.0,2.0,,2.0,4.0,0.0,1.0,0.0,,5.0,3.0,,4.0,5.0,0.0,,4.0,,2.0,5.0,0.0,,1.0,,,5.0,,0.0,,,5.0,4.0,5.0,,3.0,1.0,0.0,3.0,,,1.0,,4.0,2.0,5.0,,5.0,5.0,5.0,5.0,,4.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,1.0,4.0,,3.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,2.0,,3.0,1.0,0.0,,4.0,2.0,3.0,,1.0,,,,5.0
https://rodriguez.com/explore/category/,,2.0,,0.0,5.0,,0.0,3.0,,3.0,,,0.0,2.0,4.0,5.0,,,,,2.0,0.0,4.0,5.0,3.0,3.0,,1.0,,3.0,3.0,,3.0,2.0,5.0,,2.0,1.0,,,,3.0,1.0,,4.0,2.0,5.0,4.0,1.0,5.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0,,,5.0,,0.0,,3.0,5.0,2.0,1.0,3.0,2.0,,5.0,3.0,5.0,0.0,3.0,4.0,3.0,,3.0,0.0,4.0,3.0,2.0,0.0,,0.0,4.0,1.0,,5.0,3.0,1.0,,,3.0,1.0,,4.0
http://evans.com/,,0.0,2.0,,3.0,,2.0,1.0,3.0,5.0,3.0,1.0,3.0,,5.0,0.0,2.0,,,,,,5.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,,0.0,1.0,1.0,,,,1.0,1.0,,,,5.0,4.0,,3.0,4.0,5.0,1.0,4.0,,0.0,1.0,0.0,2.0,2.0,3.0,3.0,,1.0,1.0,4.0,1.0,0.0,5.0,1.0,0.0,5.0,,,5.0,2.0,0.0,,4.0,1.0,5.0,,2.0,1.0,0.0,,,5.0,2.0,3.0,,2.0,,,1.0,,2.0,1.0,3.0,4.0,4.0
http://pittman-carter.com/app/search/list/about/,4.0,,,,,3.0,1.0,4.0,4.0,0.0,5.0,,,3.0,0.0,0.0,3.0,2.0,2.0,,0.0,0.0,2.0,5.0,3.0,1.0,,,1.0,0.0,,5.0,,,,0.0,,5.0,,1.0,,,5.0,,,3.0,1.0,1.0,,3.0,3.0,3.0,,2.0,3.0,1.0,5.0,1.0,4.0,2.0,4.0,5.0,2.0,1.0,,,0.0,5.0,5.0,5.0,,5.0,0.0,4.0,4.0,4.0,4.0,3.0,,4.0,4.0,3.0,,3.0,1.0,,4.0,1.0,4.0,,,,3.0,5.0,2.0,,1.0,5.0,4.0,0.0
http://www.bell.net/author/,2.0,1.0,2.0,,5.0,,1.0,2.0,3.0,,2.0,,,2.0,0.0,1.0,,1.0,,,5.0,3.0,0.0,,,5.0,,1.0,,1.0,5.0,2.0,3.0,1.0,,,3.0,2.0,0.0,2.0,3.0,3.0,5.0,4.0,,5.0,2.0,0.0,,4.0,,4.0,,1.0,4.0,,,1.0,3.0,5.0,,2.0,5.0,0.0,,4.0,4.0,,4.0,2.0,4.0,0.0,4.0,3.0,1.0,5.0,3.0,5.0,,,,3.0,5.0,1.0,0.0,,3.0,5.0,4.0,4.0,,,,,5.0,3.0,5.0,2.0,5.0,5.0
http://www.chen.com/,,,5.0,2.0,,,0.0,5.0,5.0,1.0,,,5.0,,4.0,3.0,,0.0,,,2.0,5.0,2.0,5.0,2.0,5.0,0.0,3.0,,0.0,2.0,4.0,2.0,1.0,1.0,,4.0,,2.0,,2.0,0.0,1.0,,,3.0,0.0,0.0,,,,4.0,,5.0,0.0,4.0,1.0,0.0,3.0,0.0,,,4.0,,,2.0,,,2.0,2.0,1.0,,,0.0,5.0,4.0,0.0,,0.0,3.0,,,,0.0,,,,,2.0,,3.0,5.0,,4.0,,1.0,1.0,5.0,,5.0
http://www.mata.com/register/,3.0,0.0,4.0,,,,2.0,,3.0,0.0,2.0,,3.0,1.0,3.0,2.0,,0.0,,3.0,0.0,5.0,4.0,,1.0,,,1.0,4.0,2.0,1.0,,,5.0,,5.0,2.0,,,0.0,3.0,0.0,,,,0.0,2.0,5.0,5.0,5.0,0.0,0.0,,3.0,1.0,,4.0,1.0,3.0,4.0,,,3.0,4.0,3.0,3.0,,,1.0,,2.0,,,0.0,3.0,0.0,,1.0,2.0,,2.0,0.0,,5.0,1.0,,4.0,1.0,2.0,,3.0,0.0,0.0,,5.0,0.0,0.0,4.0,0.0,
http://odom.com/explore/blog/explore/search/,3.0,,,,3.0,,0.0,1.0,3.0,5.0,,,,,1.0,3.0,,3.0,1.0,3.0,,5.0,5.0,,2.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,,5.0,2.0,,1.0,,4.0,,1.0,,,2.0,0.0,1.0,,,,0.0,,0.0,3.0,0.0,4.0,0.0,3.0,2.0,,,4.0,,,2.0,4.0,3.0,5.0,1.0,4.0,5.0,1.0,2.0,2.0,3.0,4.0,,4.0,,,,3.0,0.0,,,0.0,3.0,4.0,0.0,3.0,,,5.0,3.0,2.0,3.0,3.0,,2.0
https://fischer-pham.com/categories/tag/register.html,0.0,3.0,,2.0,3.0,0.0,2.0,4.0,3.0,0.0,1.0,,5.0,,1.0,3.0,2.0,0.0,2.0,,0.0,0.0,0.0,,5.0,4.0,3.0,3.0,,2.0,4.0,1.0,,1.0,0.0,,3.0,5.0,3.0,0.0,4.0,,3.0,3.0,3.0,3.0,5.0,5.0,,3.0,,2.0,,5.0,4.0,,3.0,0.0,1.0,2.0,2.0,,,0.0,,,2.0,2.0,1.0,5.0,1.0,,3.0,1.0,,1.0,1.0,,2.0,,5.0,4.0,3.0,2.0,5.0,1.0,0.0,1.0,5.0,,,,,2.0,1.0,2.0,2.0,1.0,4.0,0.0
https://www.powell.com/app/author/,0.0,,,5.0,4.0,0.0,2.0,3.0,,,0.0,5.0,3.0,3.0,0.0,2.0,4.0,1.0,,,2.0,2.0,4.0,,3.0,0.0,2.0,5.0,0.0,3.0,,5.0,,,5.0,5.0,2.0,,,1.0,2.0,2.0,4.0,2.0,4.0,2.0,0.0,2.0,2.0,,,5.0,,5.0,4.0,2.0,,,5.0,1.0,,0.0,5.0,0.0,,,1.0,1.0,0.0,1.0,5.0,2.0,,,0.0,,0.0,2.0,,,5.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,,,0.0,2.0,4.0,3.0
https://walker.com/,3.0,1.0,5.0,5.0,4.0,,5.0,5.0,4.0,3.0,3.0,,,,1.0,2.0,,2.0,,2.0,0.0,0.0,2.0,,0.0,,,4.0,,3.0,,5.0,,,,1.0,3.0,3.0,,1.0,5.0,,4.0,,,3.0,2.0,0.0,,,3.0,,2.0,4.0,5.0,3.0,1.0,2.0,5.0,0.0,,,0.0,1.0,5.0,4.0,,,3.0,0.0,2.0,,,0.0,5.0,5.0,4.0,,5.0,,,5.0,2.0,2.0,,,3.0,,0.0,2.0,5.0,,2.0,,4.0,4.0,4.0,3.0,4.0,
http://www.brown.com/,1.0,,1.0,,4.0,,1.0,3.0,5.0,,,,0.0,,3.0,0.0,3.0,3.0,,0.0,5.0,,0.0,2.0,,2.0,0.0,5.0,,3.0,2.0,0.0,4.0,5.0,,,1.0,,,,1.0,4.0,0.0,,3.0,4.0,1.0,5.0,1.0,4.0,3.0,4.0,4.0,,0.0,,4.0,1.0,3.0,1.0,2.0,2.0,,5.0,4.0,5.0,,4.0,4.0,,0.0,5.0,0.0,2.0,1.0,2.0,1.0,,0.0,0.0,2.0,3.0,2.0,1.0,,,,4.0,1.0,3.0,,,2.0,,1.0,3.0,2.0,,3.0,2.0
http://harris.com/posts/homepage/,,5.0,4.0,,1.0,,1.0,3.0,,1.0,5.0,,4.0,3.0,4.0,0.0,,,5.0,0.0,4.0,5.0,5.0,1.0,,3.0,,4.0,0.0,1.0,4.0,4.0,,,,2.0,0.0,,3.0,,5.0,,4.0,5.0,,2.0,4.0,,,,4.0,3.0,,3.0,3.0,,1.0,5.0,3.0,5.0,5.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,2.0,0.0,4.0,2.0,3.0,2.0,,4.0,4.0,,,,4.0,0.0,,0.0,1.0,,3.0,,5.0,,,,0.0,0.0,1.0,,,4.0,2.0,4.0
